
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 0.000		 ,  0		 , 318FFT		 , 0.000		 ,  0		 , 353SHA		 , 0.000		 ,  0		 , 329BFS		 , 0.000		 ,  0		 , 319KMP		 , 0.000		 ,  0		 , 322GEMM		 , 0.000		 ,  0		 , 324SORT		 , 0.000		 ,  0		 , 296SPMV		 , 0.000		 ,  0		 , 339
AES		 , 0.000		 ,  0		 , 319FFT		 , 0.000		 ,  0		 , 355SHA		 , 0.000		 ,  0		 , 329BFS		 , 0.000		 ,  0		 , 319KMP		 , 0.000		 ,  0		 , 322GEMM		 , 0.000		 ,  0		 , 325SORT		 , 0.000		 ,  0		 , 298SPMV		 , 0.000		 ,  0		 , 341
AES		 , 0.000		 ,  0		 , 319FFT		 , 0.000		 ,  0		 , 357SHA		 , 0.000		 ,  0		 , 331BFS		 , 0.000		 ,  0		 , 319KMP		 , 0.000		 ,  0		 , 324GEMM		 , 0.000		 ,  0		 , 325SORT		 , 0.000		 ,  0		 , 299SPMV		 , 0.000		 ,  0		 , 342
AES		 , 0.000		 ,  0		 , 320FFT		 , 0.000		 ,  0		 , 358SHA		 , 0.000		 ,  0		 , 331BFS		 , 0.000		 ,  0		 , 320KMP		 , 0.000		 ,  0		 , 325GEMM		 , 0.000		 ,  0		 , 327SORT		 , 0.000		 ,  0		 , 300SPMV		 , 0.000		 ,  0		 , 343
AES		 , 0.000		 ,  0		 , 320FFT		 , 0.000		 ,  0		 , 361SHA		 , 0.000		 ,  0		 , 332BFS		 , 0.000		 ,  0		 , 321KMP		 , 0.000		 ,  0		 , 325GEMM		 , 0.000		 ,  0		 , 329SORT		 , 0.000		 ,  0		 , 300SPMV		 , 0.000		 ,  0		 , 344
AES		 , 0.000		 ,  0		 , 322FFT		 , 0.000		 ,  0		 , 362SHA		 , 0.000		 ,  0		 , 332BFS		 , 0.000		 ,  0		 , 322KMP		 , 0.000		 ,  0		 , 326GEMM		 , 0.000		 ,  0		 , 329SORT		 , 0.000		 ,  0		 , 301SPMV		 , 0.000		 ,  0		 , 346
AES		 , 0.000		 ,  0		 , 324FFT		 , 0.000		 ,  0		 , 363SHA		 , 0.000		 ,  0		 , 334BFS		 , 0.000		 ,  0		 , 322KMP		 , 0.000		 ,  0		 , 326GEMM		 , 0.000		 ,  0		 , 331SORT		 , 0.000		 ,  0		 , 302SPMV		 , 0.000		 ,  0		 , 346
AES		 , 0.000		 ,  0		 , 326FFT		 , 0.000		 ,  0		 , 364SHA		 , 0.000		 ,  0		 , 335BFS		 , 0.000		 ,  0		 , 323KMP		 , 0.000		 ,  0		 , 326GEMM		 , 0.000		 ,  0		 , 332SORT		 , 0.000		 ,  0		 , 303SPMV		 , 0.000		 ,  0		 , 347
AES		 , 0.000		 ,  0		 , 326FFT		 , 0.000		 ,  0		 , 366SHA		 , 0.000		 ,  0		 , 337BFS		 , 0.000		 ,  0		 , 326KMP		 , 0.000		 ,  0		 , 326GEMM		 , 0.000		 ,  0		 , 332SORT		 , 0.000		 ,  0		 , 304SPMV		 , 0.000		 ,  0		 , 347
AES		 , 0.000		 ,  0		 , 328FFT		 , 0.000		 ,  0		 , 366SHA		 , 0.000		 ,  0		 , 338BFS		 , 0.000		 ,  0		 , 329KMP		 , 0.000		 ,  0		 , 326GEMM		 , 0.000		 ,  0		 , 332SORT		 , 0.000		 ,  0		 , 305SPMV		 , 0.000		 ,  0		 , 348
AES		 , 0.000		 ,  0		 , 330FFT		 , 0.000		 ,  0		 , 367SHA		 , 0.000		 ,  0		 , 338BFS		 , 0.000		 ,  0		 , 329KMP		 , 0.000		 ,  0		 , 326GEMM		 , 0.000		 ,  0		 , 334SORT		 , 0.000		 ,  0		 , 306SPMV		 , 0.000		 ,  0		 , 350
AES		 , 0.000		 ,  0		 , 332FFT		 , 0.000		 ,  0		 , 368SHA		 , 0.000		 ,  0		 , 339BFS		 , 0.000		 ,  0		 , 329KMP		 , 0.000		 ,  0		 , 327GEMM		 , 0.000		 ,  0		 , 335SORT		 , 0.000		 ,  0		 , 307SPMV		 , 0.000		 ,  0		 , 351
AES		 , 0.000		 ,  0		 , 333FFT		 , 0.000		 ,  0		 , 371SHA		 , 0.000		 ,  0		 , 341BFS		 , 0.000		 ,  0		 , 331KMP		 , 0.000		 ,  0		 , 327GEMM		 , 0.000		 ,  0		 , 335SORT		 , 0.000		 ,  0		 , 307SPMV		 , 0.000		 ,  0		 , 351
AES		 , 0.000		 ,  0		 , 334FFT		 , 0.000		 ,  0		 , 371SHA		 , 0.000		 ,  0		 , 342BFS		 , 0.000		 ,  0		 , 333KMP		 , 0.000		 ,  0		 , 327GEMM		 , 0.000		 ,  0		 , 337SORT		 , 0.000		 ,  0		 , 308SPMV		 , 0.000		 ,  0		 , 352
AES		 , 0.000		 ,  0		 , 335FFT		 , 0.000		 ,  0		 , 371SHA		 , 0.000		 ,  0		 , 343BFS		 , 0.000		 ,  0		 , 333KMP		 , 0.000		 ,  0		 , 329GEMM		 , 0.000		 ,  0		 , 338SORT		 , 0.000		 ,  0		 , 311SPMV		 , 0.000		 ,  0		 , 352
AES		 , 0.000		 ,  0		 , 335FFT		 , 0.000		 ,  0		 , 371SHA		 , 0.000		 ,  0		 , 346BFS		 , 0.000		 ,  0		 , 334KMP		 , 0.000		 ,  0		 , 330GEMM		 , 0.000		 ,  0		 , 340SORT		 , 0.000		 ,  0		 , 311SPMV		 , 0.000		 ,  0		 , 353
AES		 , 0.000		 ,  0		 , 335FFT		 , 0.000		 ,  0		 , 373SHA		 , 0.000		 ,  0		 , 347BFS		 , 0.000		 ,  0		 , 334KMP		 , 0.000		 ,  0		 , 330GEMM		 , 0.000		 ,  0		 , 342SORT		 , 0.000		 ,  0		 , 313SPMV		 , 0.000		 ,  0		 , 354
AES		 , 0.000		 ,  0		 , 337FFT		 , 0.000		 ,  0		 , 374SHA		 , 0.000		 ,  0		 , 349BFS		 , 0.000		 ,  0		 , 334KMP		 , 0.000		 ,  0		 , 330GEMM		 , 0.000		 ,  0		 , 343SORT		 , 0.000		 ,  0		 , 313SPMV		 , 0.000		 ,  0		 , 356
AES		 , 0.000		 ,  0		 , 339FFT		 , 0.000		 ,  0		 , 375SHA		 , 0.000		 ,  0		 , 349BFS		 , 0.000		 ,  0		 , 335KMP		 , 0.000		 ,  0		 , 331GEMM		 , 0.000		 ,  0		 , 344SORT		 , 0.000		 ,  0		 , 314SPMV		 , 0.000		 ,  0		 , 357
AES		 , 0.000		 ,  0		 , 339FFT		 , 0.000		 ,  0		 , 377SHA		 , 0.000		 ,  0		 , 351BFS		 , 0.000		 ,  0		 , 335KMP		 , 0.000		 ,  0		 , 332GEMM		 , 0.000		 ,  0		 , 346SORT		 , 0.000		 ,  0		 , 315SPMV		 , 0.000		 ,  0		 , 357
AES		 , 0.000		 ,  0		 , 339FFT		 , 0.000		 ,  0		 , 377SHA		 , 0.000		 ,  0		 , 352BFS		 , 0.000		 ,  0		 , 338KMP		 , 0.000		 ,  0		 , 334GEMM		 , 0.000		 ,  0		 , 348SORT		 , 0.000		 ,  0		 , 315SPMV		 , 0.000		 ,  0		 , 357
AES		 , 0.000		 ,  0		 , 339FFT		 , 0.000		 ,  0		 , 378SHA		 , 0.000		 ,  0		 , 354BFS		 , 0.000		 ,  0		 , 339KMP		 , 0.000		 ,  0		 , 335GEMM		 , 0.000		 ,  0		 , 349SORT		 , 0.000		 ,  0		 , 316SPMV		 , 0.000		 ,  0		 , 358
AES		 , 0.000		 ,  0		 , 340FFT		 , 0.000		 ,  0		 , 380SHA		 , 0.000		 ,  0		 , 357BFS		 , 0.000		 ,  0		 , 339KMP		 , 0.000		 ,  0		 , 336GEMM		 , 0.000		 ,  0		 , 349SORT		 , 0.000		 ,  0		 , 316SPMV		 , 0.000		 ,  0		 , 359
AES		 , 0.000		 ,  0		 , 344FFT		 , 0.000		 ,  0		 , 380SHA		 , 0.000		 ,  0		 , 357BFS		 , 0.000		 ,  0		 , 339KMP		 , 0.000		 ,  0		 , 337GEMM		 , 0.000		 ,  0		 , 350SORT		 , 0.000		 ,  0		 , 316SPMV		 , 0.000		 ,  0		 , 361
AES		 , 0.000		 ,  0		 , 346FFT		 , 0.000		 ,  0		 , 382SHA		 , 0.000		 ,  0		 , 358BFS		 , 0.000		 ,  0		 , 340KMP		 , 0.000		 ,  0		 , 338GEMM		 , 0.000		 ,  0		 , 351SORT		 , 0.000		 ,  0		 , 316SPMV		 , 0.000		 ,  0		 , 361
AES		 , 0.000		 ,  0		 , 347FFT		 , 0.000		 ,  0		 , 382SHA		 , 0.000		 ,  0		 , 358BFS		 , 0.000		 ,  0		 , 341KMP		 , 0.000		 ,  0		 , 339GEMM		 , 0.000		 ,  0		 , 354SORT		 , 0.000		 ,  0		 , 318SPMV		 , 0.000		 ,  0		 , 361
AES		 , 0.000		 ,  0		 , 348FFT		 , 0.000		 ,  0		 , 383SHA		 , 0.000		 ,  0		 , 359BFS		 , 0.000		 ,  0		 , 341KMP		 , 0.000		 ,  0		 , 341GEMM		 , 0.000		 ,  0		 , 354SORT		 , 0.000		 ,  0		 , 318SPMV		 , 0.000		 ,  0		 , 364
AES		 , 0.000		 ,  0		 , 349FFT		 , 0.000		 ,  0		 , 385SHA		 , 0.000		 ,  0		 , 359BFS		 , 0.000		 ,  0		 , 341KMP		 , 0.000		 ,  0		 , 342GEMM		 , 0.000		 ,  0		 , 356SORT		 , 0.000		 ,  0		 , 319SPMV		 , 0.000		 ,  0		 , 365
AES		 , 0.000		 ,  0		 , 349FFT		 , 0.000		 ,  0		 , 386SHA		 , 0.000		 ,  0		 , 360BFS		 , 0.000		 ,  0		 , 342KMP		 , 0.000		 ,  0		 , 343GEMM		 , 0.000		 ,  0		 , 357SORT		 , 0.000		 ,  0		 , 320SPMV		 , 0.000		 ,  0		 , 367
AES		 , 0.000		 ,  0		 , 349FFT		 , 0.000		 ,  0		 , 387SHA		 , 0.000		 ,  0		 , 361BFS		 , 0.000		 ,  0		 , 344KMP		 , 0.000		 ,  0		 , 343GEMM		 , 0.000		 ,  0		 , 358SORT		 , 0.000		 ,  0		 , 322SPMV		 , 0.000		 ,  0		 , 368
AES		 , 0.000		 ,  0		 , 349FFT		 , 0.000		 ,  0		 , 390SHA		 , 0.000		 ,  0		 , 363BFS		 , 0.000		 ,  0		 , 345KMP		 , 0.000		 ,  0		 , 343GEMM		 , 0.000		 ,  0		 , 359SORT		 , 0.000		 ,  0		 , 322SPMV		 , 0.000		 ,  0		 , 369
AES		 , 0.000		 ,  0		 , 351FFT		 , 0.000		 ,  0		 , 391SHA		 , 0.000		 ,  0		 , 364BFS		 , 0.000		 ,  0		 , 345KMP		 , 0.000		 ,  0		 , 343GEMM		 , 0.000		 ,  0		 , 361SORT		 , 0.000		 ,  0		 , 323SPMV		 , 0.000		 ,  0		 , 370
AES		 , 0.000		 ,  0		 , 352FFT		 , 0.000		 ,  0		 , 391SHA		 , 0.000		 ,  0		 , 366BFS		 , 0.000		 ,  0		 , 345KMP		 , 0.000		 ,  0		 , 344GEMM		 , 0.000		 ,  0		 , 363SORT		 , 0.000		 ,  0		 , 324SPMV		 , 0.000		 ,  0		 , 371
AES		 , 0.000		 ,  0		 , 353FFT		 , 0.000		 ,  0		 , 393SHA		 , 0.000		 ,  0		 , 366BFS		 , 0.000		 ,  0		 , 346KMP		 , 0.000		 ,  0		 , 344GEMM		 , 0.000		 ,  0		 , 365SORT		 , 0.000		 ,  0		 , 326SPMV		 , 0.000		 ,  0		 , 371
AES		 , 0.000		 ,  0		 , 354FFT		 , 0.000		 ,  0		 , 393SHA		 , 0.000		 ,  0		 , 367BFS		 , 0.000		 ,  0		 , 347KMP		 , 0.000		 ,  0		 , 345GEMM		 , 0.000		 ,  0		 , 368SORT		 , 0.000		 ,  0		 , 326SPMV		 , 0.000		 ,  0		 , 372
AES		 , 0.000		 ,  0		 , 355FFT		 , 0.000		 ,  0		 , 395SHA		 , 0.000		 ,  0		 , 367BFS		 , 0.000		 ,  0		 , 348KMP		 , 0.000		 ,  0		 , 346GEMM		 , 0.000		 ,  0		 , 369SORT		 , 0.000		 ,  0		 , 327SPMV		 , 0.000		 ,  0		 , 373
AES		 , 0.000		 ,  0		 , 355FFT		 , 0.000		 ,  0		 , 395SHA		 , 0.000		 ,  0		 , 369BFS		 , 0.000		 ,  0		 , 348KMP		 , 0.000		 ,  0		 , 348GEMM		 , 0.000		 ,  0		 , 372SORT		 , 0.000		 ,  0		 , 328SPMV		 , 0.000		 ,  0		 , 373
AES		 , 0.000		 ,  0		 , 355FFT		 , 0.000		 ,  0		 , 396SHA		 , 0.000		 ,  0		 , 370BFS		 , 0.000		 ,  0		 , 349KMP		 , 0.000		 ,  0		 , 349GEMM		 , 0.000		 ,  0		 , 373SORT		 , 0.000		 ,  0		 , 329SPMV		 , 0.000		 ,  0		 , 375
AES		 , 0.000		 ,  0		 , 357FFT		 , 0.000		 ,  0		 , 396SHA		 , 0.000		 ,  0		 , 372BFS		 , 0.000		 ,  0		 , 350KMP		 , 0.000		 ,  0		 , 351GEMM		 , 0.000		 ,  0		 , 373SORT		 , 0.000		 ,  0		 , 330SPMV		 , 0.000		 ,  0		 , 375
AES		 , 0.000		 ,  0		 , 357FFT		 , 0.000		 ,  0		 , 396SHA		 , 0.000		 ,  0		 , 374BFS		 , 0.000		 ,  0		 , 351KMP		 , 0.000		 ,  0		 , 354GEMM		 , 0.000		 ,  0		 , 374SORT		 , 0.000		 ,  0		 , 330SPMV		 , 0.000		 ,  0		 , 376
AES		 , 0.000		 ,  0		 , 359FFT		 , 0.000		 ,  0		 , 397SHA		 , 0.000		 ,  0		 , 375BFS		 , 0.000		 ,  0		 , 352KMP		 , 0.000		 ,  0		 , 355GEMM		 , 0.000		 ,  0		 , 374SORT		 , 0.000		 ,  0		 , 331SPMV		 , 0.000		 ,  0		 , 377
AES		 , 0.000		 ,  0		 , 359FFT		 , 0.000		 ,  0		 , 398SHA		 , 0.000		 ,  0		 , 377BFS		 , 0.000		 ,  0		 , 352KMP		 , 0.000		 ,  0		 , 356GEMM		 , 0.000		 ,  0		 , 375SORT		 , 0.000		 ,  0		 , 334SPMV		 , 0.000		 ,  0		 , 377
AES		 , 0.000		 ,  0		 , 359FFT		 , 0.000		 ,  0		 , 399SHA		 , 0.000		 ,  0		 , 377BFS		 , 0.000		 ,  0		 , 353KMP		 , 0.000		 ,  0		 , 356GEMM		 , 0.000		 ,  0		 , 375SORT		 , 0.000		 ,  0		 , 337SPMV		 , 0.000		 ,  0		 , 380
AES		 , 0.000		 ,  0		 , 359FFT		 , 0.000		 ,  0		 , 400SHA		 , 0.000		 ,  0		 , 378BFS		 , 0.000		 ,  0		 , 355KMP		 , 0.000		 ,  0		 , 358GEMM		 , 0.000		 ,  0		 , 376SORT		 , 0.000		 ,  0		 , 337SPMV		 , 0.000		 ,  0		 , 381
AES		 , 0.000		 ,  0		 , 360FFT		 , 0.000		 ,  0		 , 400SHA		 , 0.000		 ,  0		 , 378BFS		 , 0.000		 ,  0		 , 357KMP		 , 0.000		 ,  0		 , 361GEMM		 , 0.000		 ,  0		 , 376SORT		 , 0.000		 ,  0		 , 338SPMV		 , 0.000		 ,  0		 , 382
AES		 , 0.000		 ,  0		 , 360FFT		 , 0.000		 ,  0		 , 400SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 360KMP		 , 0.000		 ,  0		 , 363GEMM		 , 0.000		 ,  0		 , 376SORT		 , 0.000		 ,  0		 , 338SPMV		 , 0.000		 ,  0		 , 382
AES		 , 0.000		 ,  0		 , 362FFT		 , 0.000		 ,  0		 , 400SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 361KMP		 , 0.000		 ,  0		 , 364GEMM		 , 0.000		 ,  0		 , 378SORT		 , 0.000		 ,  0		 , 338SPMV		 , 0.000		 ,  0		 , 384
AES		 , 0.000		 ,  0		 , 362FFT		 , 0.000		 ,  0		 , 403SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 362KMP		 , 0.000		 ,  0		 , 365GEMM		 , 0.000		 ,  0		 , 378SORT		 , 0.000		 ,  0		 , 339SPMV		 , 0.000		 ,  0		 , 386
AES		 , 0.000		 ,  0		 , 362FFT		 , 0.000		 ,  0		 , 403SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 363KMP		 , 0.000		 ,  0		 , 367GEMM		 , 0.000		 ,  0		 , 379SORT		 , 0.000		 ,  0		 , 342SPMV		 , 0.000		 ,  0		 , 387
AES		 , 0.000		 ,  0		 , 363FFT		 , 0.000		 ,  0		 , 403SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 364KMP		 , 0.000		 ,  0		 , 369GEMM		 , 0.000		 ,  0		 , 379SORT		 , 0.000		 ,  0		 , 342SPMV		 , 0.000		 ,  0		 , 391
AES		 , 0.000		 ,  0		 , 367FFT		 , 0.000		 ,  0		 , 404SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 364KMP		 , 0.000		 ,  0		 , 369GEMM		 , 0.000		 ,  0		 , 381SORT		 , 0.000		 ,  0		 , 342SPMV		 , 0.000		 ,  0		 , 392
AES		 , 0.000		 ,  0		 , 368FFT		 , 0.000		 ,  0		 , 406SHA		 , 0.000		 ,  0		 , 381BFS		 , 0.000		 ,  0		 , 365KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 382SORT		 , 0.000		 ,  0		 , 342SPMV		 , 0.000		 ,  0		 , 394
AES		 , 0.000		 ,  0		 , 368FFT		 , 0.000		 ,  0		 , 409SHA		 , 0.000		 ,  0		 , 383BFS		 , 0.000		 ,  0		 , 365KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 383SORT		 , 0.000		 ,  0		 , 342SPMV		 , 0.000		 ,  0		 , 396
AES		 , 0.000		 ,  0		 , 370FFT		 , 0.000		 ,  0		 , 410SHA		 , 0.000		 ,  0		 , 383BFS		 , 0.000		 ,  0		 , 367KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 385SORT		 , 0.000		 ,  0		 , 343SPMV		 , 0.000		 ,  0		 , 396
AES		 , 0.000		 ,  0		 , 373FFT		 , 0.000		 ,  0		 , 411SHA		 , 0.000		 ,  0		 , 383BFS		 , 0.000		 ,  0		 , 368KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 385SORT		 , 0.000		 ,  0		 , 344SPMV		 , 0.000		 ,  0		 , 398
AES		 , 0.000		 ,  0		 , 373FFT		 , 0.000		 ,  0		 , 414SHA		 , 0.000		 ,  0		 , 384BFS		 , 0.000		 ,  0		 , 370KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 385SORT		 , 0.000		 ,  0		 , 344SPMV		 , 0.000		 ,  0		 , 400
AES		 , 0.000		 ,  0		 , 375FFT		 , 0.000		 ,  0		 , 414SHA		 , 0.000		 ,  0		 , 386BFS		 , 0.000		 ,  0		 , 370KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 386SORT		 , 0.000		 ,  0		 , 345SPMV		 , 0.000		 ,  0		 , 402
AES		 , 0.000		 ,  0		 , 375FFT		 , 0.000		 ,  0		 , 415SHA		 , 0.000		 ,  0		 , 386BFS		 , 0.000		 ,  0		 , 370KMP		 , 0.000		 ,  0		 , 370GEMM		 , 0.000		 ,  0		 , 388SORT		 , 0.000		 ,  0		 , 347SPMV		 , 0.000		 ,  0		 , 405
AES		 , 0.000		 ,  0		 , 376FFT		 , 0.000		 ,  0		 , 417SHA		 , 0.000		 ,  0		 , 386BFS		 , 0.000		 ,  0		 , 371KMP		 , 0.000		 ,  0		 , 371GEMM		 , 0.000		 ,  0		 , 389SORT		 , 0.000		 ,  0		 , 348SPMV		 , 0.000		 ,  0		 , 406
AES		 , 0.000		 ,  0		 , 378FFT		 , 0.000		 ,  0		 , 418SHA		 , 0.000		 ,  0		 , 386BFS		 , 0.000		 ,  0		 , 373KMP		 , 0.000		 ,  0		 , 371GEMM		 , 0.000		 ,  0		 , 390SORT		 , 0.000		 ,  0		 , 350SPMV		 , 0.000		 ,  0		 , 406
AES		 , 0.000		 ,  0		 , 378FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 386BFS		 , 0.000		 ,  0		 , 374KMP		 , 0.000		 ,  0		 , 374GEMM		 , 0.000		 ,  0		 , 392SORT		 , 0.000		 ,  0		 , 350SPMV		 , 0.000		 ,  0		 , 406
AES		 , 0.000		 ,  0		 , 378FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 387BFS		 , 0.000		 ,  0		 , 374KMP		 , 0.000		 ,  0		 , 376GEMM		 , 0.000		 ,  0		 , 393SORT		 , 0.000		 ,  0		 , 351SPMV		 , 0.000		 ,  0		 , 409
AES		 , 0.000		 ,  0		 , 378FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 390BFS		 , 0.000		 ,  0		 , 377KMP		 , 0.000		 ,  0		 , 377GEMM		 , 0.000		 ,  0		 , 393SORT		 , 0.000		 ,  0		 , 351SPMV		 , 0.000		 ,  0		 , 410
AES		 , 0.000		 ,  0		 , 379FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 390BFS		 , 0.000		 ,  0		 , 378KMP		 , 0.000		 ,  0		 , 379GEMM		 , 0.000		 ,  0		 , 395SORT		 , 0.000		 ,  0		 , 352SPMV		 , 0.000		 ,  0		 , 411
AES		 , 0.000		 ,  0		 , 379FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 390BFS		 , 0.000		 ,  0		 , 381KMP		 , 0.000		 ,  0		 , 379GEMM		 , 0.000		 ,  0		 , 395SORT		 , 0.000		 ,  0		 , 353SPMV		 , 0.000		 ,  0		 , 415
AES		 , 0.000		 ,  0		 , 379FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 391BFS		 , 0.000		 ,  0		 , 382KMP		 , 0.000		 ,  0		 , 382GEMM		 , 0.000		 ,  0		 , 396SORT		 , 0.000		 ,  0		 , 354SPMV		 , 0.000		 ,  0		 , 416
AES		 , 0.000		 ,  0		 , 379FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 392BFS		 , 0.000		 ,  0		 , 385KMP		 , 0.000		 ,  0		 , 383GEMM		 , 0.000		 ,  0		 , 397SORT		 , 0.000		 ,  0		 , 355SPMV		 , 0.000		 ,  0		 , 417
AES		 , 0.000		 ,  0		 , 379FFT		 , 0.000		 ,  0		 , 420SHA		 , 0.000		 ,  0		 , 394BFS		 , 0.000		 ,  0		 , 387KMP		 , 0.000		 ,  0		 , 384GEMM		 , 0.000		 ,  0		 , 399SORT		 , 0.000		 ,  0		 , 356SPMV		 , 0.000		 ,  0		 , 417
AES		 , 0.000		 ,  0		 , 379FFT		 , 0.000		 ,  0		 , 421SHA		 , 0.000		 ,  0		 , 395BFS		 , 0.000		 ,  0		 , 389KMP		 , 0.000		 ,  0		 , 385GEMM		 , 0.000		 ,  0		 , 401SORT		 , 0.000		 ,  0		 , 356SPMV		 , 0.000		 ,  0		 , 418
AES		 , 0.000		 ,  0		 , 380FFT		 , 0.000		 ,  0		 , 423SHA		 , 0.000		 ,  0		 , 396BFS		 , 0.000		 ,  0		 , 390KMP		 , 0.000		 ,  0		 , 385GEMM		 , 0.000		 ,  0		 , 401SORT		 , 0.000		 ,  0		 , 356SPMV		 , 0.000		 ,  0		 , 421
AES		 , 0.000		 ,  0		 , 381FFT		 , 0.000		 ,  0		 , 426SHA		 , 0.000		 ,  0		 , 398BFS		 , 0.000		 ,  0		 , 390KMP		 , 0.000		 ,  0		 , 385GEMM		 , 0.000		 ,  0		 , 402SORT		 , 0.000		 ,  0		 , 357SPMV		 , 0.000		 ,  0		 , 421
AES		 , 0.000		 ,  0		 , 381FFT		 , 0.000		 ,  0		 , 429SHA		 , 0.000		 ,  0		 , 398BFS		 , 0.000		 ,  0		 , 390KMP		 , 0.000		 ,  0		 , 385GEMM		 , 0.000		 ,  0		 , 403SORT		 , 0.000		 ,  0		 , 358SPMV		 , 0.000		 ,  0		 , 424
AES		 , 0.000		 ,  0		 , 382FFT		 , 0.000		 ,  0		 , 430SHA		 , 0.000		 ,  0		 , 401BFS		 , 0.000		 ,  0		 , 392KMP		 , 0.000		 ,  0		 , 385GEMM		 , 0.000		 ,  0		 , 404SORT		 , 0.000		 ,  0		 , 358SPMV		 , 0.000		 ,  0		 , 424
AES		 , 0.000		 ,  0		 , 383FFT		 , 0.000		 ,  0		 , 431SHA		 , 0.000		 ,  0		 , 402BFS		 , 0.000		 ,  0		 , 392KMP		 , 0.000		 ,  0		 , 385GEMM		 , 0.000		 ,  0		 , 406SORT		 , 0.000		 ,  0		 , 360SPMV		 , 0.000		 ,  0		 , 425
AES		 , 0.000		 ,  0		 , 384FFT		 , 0.000		 ,  0		 , 432SHA		 , 0.000		 ,  0		 , 405BFS		 , 0.000		 ,  0		 , 392KMP		 , 0.000		 ,  0		 , 386GEMM		 , 0.000		 ,  0		 , 406SORT		 , 0.000		 ,  0		 , 361SPMV		 , 0.000		 ,  0		 , 426
AES		 , 0.000		 ,  0		 , 384FFT		 , 0.000		 ,  0		 , 432SHA		 , 0.000		 ,  0		 , 406BFS		 , 0.000		 ,  0		 , 394KMP		 , 0.000		 ,  0		 , 387GEMM		 , 0.000		 ,  0		 , 408SORT		 , 0.000		 ,  0		 , 362SPMV		 , 0.000		 ,  0		 , 427
AES		 , 0.000		 ,  0		 , 385FFT		 , 0.000		 ,  0		 , 434SHA		 , 0.000		 ,  0		 , 406BFS		 , 0.000		 ,  0		 , 395KMP		 , 0.000		 ,  0		 , 387GEMM		 , 0.000		 ,  0		 , 411SORT		 , 0.000		 ,  0		 , 362SPMV		 , 0.000		 ,  0		 , 428
AES		 , 0.000		 ,  0		 , 386FFT		 , 0.000		 ,  0		 , 436SHA		 , 0.000		 ,  0		 , 407BFS		 , 0.000		 ,  0		 , 395KMP		 , 0.000		 ,  0		 , 389GEMM		 , 0.000		 ,  0		 , 412SORT		 , 0.000		 ,  0		 , 363SPMV		 , 0.000		 ,  0		 , 428
AES		 , 0.000		 ,  0		 , 386FFT		 , 0.000		 ,  0		 , 436SHA		 , 0.000		 ,  0		 , 409BFS		 , 0.000		 ,  0		 , 398KMP		 , 0.000		 ,  0		 , 390GEMM		 , 0.000		 ,  0		 , 413SORT		 , 0.000		 ,  0		 , 364SPMV		 , 0.000		 ,  0		 , 428
AES		 , 0.000		 ,  0		 , 387FFT		 , 0.000		 ,  0		 , 437SHA		 , 0.000		 ,  0		 , 411BFS		 , 0.000		 ,  0		 , 399KMP		 , 0.000		 ,  0		 , 390GEMM		 , 0.000		 ,  0		 , 414SORT		 , 0.000		 ,  0		 , 366SPMV		 , 0.000		 ,  0		 , 428
AES		 , 0.000		 ,  0		 , 388FFT		 , 0.000		 ,  0		 , 437SHA		 , 0.000		 ,  0		 , 413BFS		 , 0.000		 ,  0		 , 400KMP		 , 0.000		 ,  0		 , 390GEMM		 , 0.000		 ,  0		 , 417SORT		 , 0.000		 ,  0		 , 366SPMV		 , 0.000		 ,  0		 , 429
